ANST,SH86260U,FA8X-5822,A08C439395,FT,SH86260U,LOGIC,99.26,FA8X-5822,2008-12-12,2008-12-12 09:35,200850,200812,CHRO-O-003-3360,SH86260_S4,55669,55259,,,,0,ANST,,99.26,99.26,P,AutoShip,,N,,55259,47,59,9,118,7,0,1,21,7,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,,,,N/A
ANST,SH86280P,FA88-5306A,T08C000104,FT,SH86280P,LOGIC,96.74,FA88-5306A,2008-12-12,2008-12-12 10:39,200850,200812,CHRO-O-007-3360,SH86280_S1_HA004,4016,3885,,,,0,ANST,,96.74,96.74,P,AutoShip,,N,,3885,18,0,0,64,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,,,,N/A
ANST,SH86281P,FA8Y-5060,A08C440917,FT,SH86281P,LOGIC,99.58,FA8Y-5060,2008-12-13,2008-12-13 06:37,200850,200812,CHRO-O-007-3360,SH86281_S0_HA004,56756,56516,,,,0,ANST,,99.58,99.58,P,AutoShip,,N,,56516,80,27,0,93,8,0,3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,N/A
ANST,SH86273,FA89-5338,A08C441478,FT,SH86273,LOGIC,98.92,FA89-5338,2008-12-13,2008-12-13 07:47,200850,200812,CHRO-O-001-3360,SH86273S6,37735,37329,,,,0,ANST,,98.92,98.92,P,AutoShip,,N,,37329,4,2,0,2,226,0,68,46,36,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
MIDSTAR,SH69P20C,N3Y8F-1,N3Y8F-101,FT,SH69P20C,LOGIC,99.06,N3Y8F-1,2008-12-16,2008-12-16 01:06,200851,200812,V7100 #5,P20S18S0.EXE,25958,25714,,,,0,MIDSTAR,,99.06,99.06,P,AutoShip,,N,,25714,0,0,0,0,0,0,112,115,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86281P,FA8Y-5004,A08C440578,FT,SH86281P,LOGIC,99.49,FA8Y-5004,2008-12-16,2008-12-16 03:54,200851,200812,CHRO-O-007-3360,SH86281_S0_HA004,40433,40228,,,,0,ANST,,99.49,99.49,P,AutoShip,,N,,40228,75,4,1,87,11,0,4,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,N/A
ANST,SH86260U,FA8Y-5004-1,A08C440588,FT,SH86260U,LOGIC,99.59,FA8Y-5004-1,2008-12-16,2008-12-16 06:33,200851,200812,CHRO-O-003-3360,SH86260_S4,18963,18886,,,,0,ANST,,99.59,99.59,P,AutoShip,,N,,18886,15,3,2,21,3,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,,,,N/A
ANST,SH86260U,FA8Y-5060A,A08C440584,FT,SH86260U,LOGIC,99.87,FA8Y-5060A,2008-12-16,2008-12-16 07:24,200851,200812,CHRO-O-003-3360,SH86260_S4,2277,2274,,,,0,ANST,,99.87,99.87,P,AutoShip,,N,,2274,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86273,FA89-5048,A08C441483,FT,SH86273,LOGIC,99.46,FA89-5048,2008-12-16,2008-12-16 08:09,200851,200812,CHRO-O-001-3360,SH86273S6,38577,38367,,,,0,ANST,,99.46,99.46,P,AutoShip,,N,,38367,2,2,0,0,101,0,38,15,39,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,N/A
MIDSTAR,SH91315EL,FRRYA,FRRYA01,FT,SH91315EL,LOGIC,99.14,FRRYA,2008-12-16,2008-12-16 09:38,200851,200812,V7100 #6,B55436T0.EXE,38994,38660,,,,0,MIDSTAR,,99.14,99.14,P,AutoShip,,N,,38660,0,0,17,0,0,62,232,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
